"date","PX_LAST","PE_RATIO","PX_TO_BOOK_RATIO","PX_TO_SALES_RATIO","FREE_CASH_FLOW_YIELD","EST_LTG_EPS_AGGTE","TOT_DEBT_TO_TOT_ASSET","EARN_YLD"
"1997-12-11","178.88","26.6830","4.2386","2.2668"," 1.72","0","29.94"," 3.7477"
"1997-12-12","180.51","26.9261","4.2772","2.2874"," 1.71","0","29.94"," 3.7139"
"1997-12-15","181.70","27.1036","4.3054","2.3025"," 1.70","0","29.94"," 3.6895"
"1997-12-16","180.88","26.9813","4.2860","2.2921"," 1.70","0","29.94"," 3.7063"
"1997-12-17","182.51","27.2244","4.3246","2.3128"," 1.69","0","29.94"," 3.6732"
"1997-12-18","184.63","27.5407","4.3748","2.3396"," 1.67","0","29.94"," 3.6310"
"1997-12-19","185.50","27.6704","4.3955","2.3506"," 1.66","0","29.94"," 3.6140"
"1997-12-22","187.87","28.0240","4.4516","2.3807"," 1.64","0","29.94"," 3.5684"
"1997-12-23","183.47","27.3676","4.3474","2.3249"," 1.68","0","29.94"," 3.6540"
"1997-12-24","182.57","27.2334","4.3260","2.3135"," 1.69","0","29.94"," 3.6720"
"1997-12-26","182.23","27.1827","4.3180","2.3092"," 1.69","0","29.94"," 3.6788"
"1997-12-29","184.58","27.5332","4.3737","2.3390"," 1.67","0","29.94"," 3.6320"
"1997-12-30","186.43","27.8092","4.4175","2.3624"," 1.65","0","29.94"," 3.5959"
"1997-12-31","184.21","21.8717","4.2280","2.2909"," 2.10","0","30.14"," 4.5721"
"1998-01-02","183.34","21.7684","4.2081","2.2801"," 2.11","0","30.14"," 4.5938"
"1998-01-05","182.48","21.6663","4.1883","2.2694"," 2.12","0","30.14"," 4.6155"
"1998-01-06","183.04","21.7328","4.2012","2.2764"," 2.11","0","30.14"," 4.6013"
"1998-01-07","182.92","21.7185","4.1984","2.2749"," 2.11","0","30.14"," 4.6044"
"1998-01-08","183.10","21.7399","4.2026","2.2771"," 2.11","0","30.14"," 4.5998"
"1998-01-09","179.75","21.3421","4.1257","2.2355"," 2.15","0","30.14"," 4.6856"
"1998-01-12","182.99","21.7268","4.2000","2.2758"," 2.11","0","30.14"," 4.6026"
"1998-01-13","187.42","22.2528","4.3017","2.3309"," 2.06","0","30.14"," 4.4938"
"1998-01-14","188.08","22.3312","4.3169","2.3391"," 2.06","0","30.14"," 4.4780"
"1998-01-15","186.75","22.1733","4.2863","2.3225"," 2.07","0","30.14"," 4.5099"
"1998-01-16","189.02","22.4428","4.3384","2.3508"," 2.05","0","30.14"," 4.4558"
"1998-01-20","190.80","22.6541","4.3793","2.3729"," 2.03","0","30.14"," 4.4142"
"1998-01-21","190.73","22.6458","4.3777","2.3720"," 2.03","0","30.14"," 4.4158"
"1998-01-22","194.40","23.0816","4.4619","2.4177"," 1.99","0","30.14"," 4.3325"
"1998-01-23","193.66","22.9937","4.4449","2.4085"," 2.00","0","30.14"," 4.3490"
"1998-01-26","191.02","22.6802","4.3843","2.3756"," 2.02","0","30.14"," 4.4091"
"1998-01-27","195.24","24.4110","4.6361","2.5158"," 1.81","0","30.14"," 4.0965"
"1998-01-28","193.66","24.2135","4.5986","2.4954"," 1.83","0","30.14"," 4.1299"
"1998-01-29","195.10","24.3935","4.6328","2.5140"," 1.81","0","30.14"," 4.0995"
"1998-01-30","194.08","23.0436","4.4546","2.4137"," 1.99","0","30.14"," 4.3396"
"1998-02-02","196.00","23.2715","4.4986","2.4376"," 1.97","0","30.14"," 4.2971"
"1998-02-03","195.34","23.1932","4.4835","2.4294"," 1.98","0","30.14"," 4.3116"
"1998-02-04","195.03","23.1564","4.4764","2.4255"," 1.98","0","30.14"," 4.3185"
"1998-02-05","191.62","22.7515","4.3981","2.3831"," 2.02","0","30.14"," 4.3953"
"1998-02-06","193.30","22.9510","4.4367","2.4040"," 2.00","0","30.14"," 4.3571"
"1998-02-09","191.82","22.7752","4.4027","2.3856"," 2.02","0","30.14"," 4.3907"
"1998-02-10","191.85","22.7788","4.4034","2.3860"," 2.02","0","30.14"," 4.3900"
"1998-02-11","191.50","22.7372","4.3954","2.3816"," 2.02","0","30.14"," 4.3981"
"1998-02-12","192.91","22.9047","4.4277","2.3991"," 2.00","0","30.14"," 4.3659"
"1998-02-13","192.32","22.8346","4.4142","2.3918"," 2.01","0","30.14"," 4.3793"
"1998-02-17","193.12","22.9296","4.4325","2.4018"," 2.00","0","30.14"," 4.3612"
"1998-02-18","194.39","23.0804","4.4617","2.4176"," 1.99","0","30.14"," 4.3327"
"1998-02-19","193.21","22.9403","4.4346","2.4029"," 2.00","0","30.14"," 4.3591"
"1998-02-20","193.80","23.0103","4.4482","2.4102"," 2.00","0","30.14"," 4.3459"
"1998-02-23","193.42","22.9652","4.4394","2.4055"," 2.00","0","30.14"," 4.3544"
"1998-02-24","191.91","22.7859","4.4048","2.3867"," 2.02","0","30.14"," 4.3887"
"1998-02-25","194.35","23.0756","4.4608","2.4171"," 1.99","0","30.14"," 4.3336"
"1998-02-26","195.40","23.2003","4.4849","2.4301"," 1.98","0","30.14"," 4.3103"
"1998-02-27","194.47","23.2296","4.4370","2.4268"," 1.94","0","30.13"," 4.3049"
"1998-03-02","196.95","23.5259","4.4935","2.4578"," 1.91","0","30.13"," 4.2506"
"1998-03-03","197.67","23.6119","4.5100","2.4667"," 1.90","0","30.13"," 4.2352"
"1998-03-04","196.14","23.4291","4.4751","2.4476"," 1.92","0","30.13"," 4.2682"
"1998-03-05","194.12","23.1878","4.4290","2.4224"," 1.94","0","30.13"," 4.3126"
"1998-03-06","198.68","23.7325","4.5330","2.4793"," 1.90","0","30.13"," 4.2136"
"1998-03-09","198.35","23.6931","4.5255","2.4752"," 1.90","0","30.13"," 4.2206"
"1998-03-10","198.00","23.6513","4.5175","2.4709"," 1.90","0","30.13"," 4.2281"
"1998-03-11","200.86","23.9929","4.5828","2.5065"," 1.87","0","30.13"," 4.1679"
"1998-03-12","200.81","23.9869","4.5816","2.5059"," 1.87","0","30.13"," 4.1689"
"1998-03-13","202.93","24.2402","4.6300","2.5324"," 1.86","0","30.13"," 4.1254"
"1998-03-16","207.11","24.7395","4.7254","2.5845"," 1.82","0","30.13"," 4.0421"
"1998-03-17","207.57","24.7944","4.7358","2.5903"," 1.81","0","30.13"," 4.0332"
"1998-03-18","208.59","24.9163","4.7591","2.6030"," 1.80","0","30.13"," 4.0134"
"1998-03-19","212.26","25.3546","4.8429","2.6488"," 1.77","0","30.13"," 3.9441"
"1998-03-20","215.85","27.7073","5.1262","2.8602"," 1.63","0","29.87"," 3.6092"
"1998-03-23","214.74","27.5648","5.0999","2.8455"," 1.64","0","29.87"," 3.6278"
"1998-03-24","218.78","28.0834","5.1958","2.8991"," 1.61","0","29.87"," 3.5608"
"1998-03-25","216.42","27.7805","5.1398","2.8678"," 1.63","0","29.87"," 3.5997"
"1998-03-26","214.96","27.5931","5.1051","2.8485"," 1.64","0","29.87"," 3.6241"
"1998-03-27","212.55","27.2837","5.0478","2.8165"," 1.66","0","29.87"," 3.6652"
"1998-03-30","214.22","27.4981","5.0875","2.8386"," 1.65","0","29.87"," 3.6366"
"1998-03-31","215.20","25.2682","4.8812","2.6650"," 1.64","0","30.34"," 3.9575"
"1998-04-01","214.37","25.1708","4.8624","2.6547"," 1.65","0","30.34"," 3.9729"
"1998-04-02","216.77","25.4526","4.9168","2.6844"," 1.63","0","30.34"," 3.9289"
"1998-04-03","217.81","25.5747","4.9404","2.6973"," 1.62","0","30.34"," 3.9101"
"1998-04-06","216.06","25.3692","4.9007","2.6756"," 1.63","0","30.34"," 3.9418"
"1998-04-07","213.63","25.0839","4.8456","2.6455"," 1.65","0","30.34"," 3.9866"
"1998-04-08","209.52","24.6013","4.7524","2.5946"," 1.68","0","30.34"," 4.0648"
"1998-04-09","211.24","24.8032","4.7914","2.6159"," 1.67","0","30.34"," 4.0317"
"1998-04-13","207.62","24.3782","4.7093","2.5711"," 1.70","0","30.34"," 4.1020"
"1998-04-14","208.58","24.4909","4.7311","2.5830"," 1.69","0","30.34"," 4.0831"
"1998-04-15","208.00","24.4228","4.7179","2.5758"," 1.70","0","30.34"," 4.0945"
"1998-04-16","209.83","24.6377","4.7594","2.5985"," 1.68","0","30.34"," 4.0588"
"1998-04-17","213.14","25.0263","4.8345","2.6394"," 1.66","0","30.34"," 3.9958"
"1998-04-20","211.21","24.7997","4.7907","2.6155"," 1.67","0","30.34"," 4.0323"
"1998-04-21","209.50","24.5989","4.7519","2.5944"," 1.68","0","30.34"," 4.0652"
"1998-04-22","210.83","24.7551","4.7821","2.6108"," 1.67","0","30.34"," 4.0396"
"1998-04-23","208.59","24.4921","4.7313","2.5831"," 1.69","0","30.34"," 4.0830"
"1998-04-24","205.65","24.1469","4.6646","2.5467"," 1.72","0","30.34"," 4.1413"
"1998-04-27","202.52","23.7794","4.5936","2.5079"," 1.74","0","30.34"," 4.2053"
"1998-04-28","201.10","23.6126","4.5614","2.4903"," 1.75","0","30.34"," 4.2350"
"1998-04-29","201.45","23.6537","4.5693","2.4947"," 1.75","0","30.34"," 4.2277"
"1998-04-30","204.12","26.3187","4.6543","2.5610"," 1.36","0","31.15"," 3.7996"
"1998-05-01","206.12","26.5766","4.6999","2.5861"," 1.35","0","31.15"," 3.7627"
"1998-05-04","210.20","27.1027","4.7929","2.6373"," 1.32","0","31.15"," 3.6897"
"1998-05-05","208.28","26.8551","4.7492","2.6132"," 1.33","0","31.15"," 3.7237"
"1998-05-06","204.82","26.4090","4.6703","2.5698"," 1.35","0","31.15"," 3.7866"
"1998-05-07","201.93","26.0364","4.6044","2.5335"," 1.37","0","31.15"," 3.8408"
"1998-05-08","203.38","26.2233","4.6374","2.5517"," 1.36","0","31.15"," 3.8134"
"1998-05-11","202.32","26.0867","4.6133","2.5384"," 1.37","0","31.15"," 3.8334"
"1998-05-12","203.40","26.2259","4.6379","2.5520"," 1.36","0","31.15"," 3.8130"
"1998-05-13","200.97","25.9126","4.5825","2.5215"," 1.38","0","31.15"," 3.8591"
"1998-05-14","200.87","25.8997","4.5802","2.5202"," 1.38","0","31.15"," 3.8610"
"1998-05-15","200.25","25.8198","4.5661","2.5124"," 1.39","0","31.15"," 3.8730"
"1998-05-18","201.07","25.9255","4.5848","2.5227"," 1.38","0","31.15"," 3.8572"
"1998-05-19","199.81","25.7630","4.5560","2.5069"," 1.39","0","31.15"," 3.8815"
"1998-05-20","204.38","26.3523","4.6602","2.5642"," 1.36","0","31.15"," 3.7947"
"1998-05-21","204.37","26.3510","4.6600","2.5641"," 1.36","0","31.15"," 3.7949"
"1998-05-22","204.91","26.4206","4.6723","2.5709"," 1.35","0","31.15"," 3.7849"
"1998-05-26","203.01","26.1756","4.6290","2.5471"," 1.37","0","31.15"," 3.8203"
"1998-05-27","201.88","26.0299","4.6032","2.5329"," 1.37","0","31.15"," 3.8417"
"1998-05-28","202.93","26.1653","4.6272","2.5461"," 1.37","0","31.15"," 3.8219"
"1998-05-29","202.63","26.1266","4.6203","2.5423"," 1.37","0","31.15"," 3.8275"
"1998-06-01","204.38","26.3523","4.6602","2.5642"," 1.36","0","31.15"," 3.7947"
"1998-06-02","204.74","26.3987","4.6684","2.5688"," 1.36","0","31.15"," 3.7881"
"1998-06-03","203.40","26.2259","4.6379","2.5520"," 1.36","0","31.15"," 3.8130"
"1998-06-04","204.66","26.3884","4.6666","2.5678"," 1.36","0","31.15"," 3.7895"
"1998-06-05","208.57","26.8925","4.7558","2.6168"," 1.33","0","31.15"," 3.7185"
"1998-06-08","206.14","26.5792","4.7004","2.5863"," 1.35","0","31.15"," 3.7623"
"1998-06-09","207.23","26.7197","4.7252","2.6000"," 1.34","0","31.15"," 3.7426"
"1998-06-10","207.86","26.8010","4.7396","2.6079"," 1.33","0","31.15"," 3.7312"
"1998-06-11","203.76","26.2723","4.6461","2.5565"," 1.36","0","31.15"," 3.8063"
"1998-06-12","206.18","26.5844","4.7013","2.5868"," 1.35","0","31.15"," 3.7616"
"1998-06-15","203.39","26.2246","4.6377","2.5518"," 1.36","0","31.15"," 3.8132"
"1998-06-16","204.32","26.3445","4.6589","2.5635"," 1.36","0","31.15"," 3.7959"
"1998-06-17","208.28","26.8551","4.7492","2.6132"," 1.33","0","31.15"," 3.7237"
"1998-06-18","208.16","26.8396","4.7464","2.6117"," 1.33","0","31.15"," 3.7258"
"1998-06-19","209.94","27.0692","4.7870","2.6340"," 1.32","0","31.15"," 3.6942"
"1998-06-22","210.35","27.1220","4.7964","2.6392"," 1.32","0","31.15"," 3.6870"
"1998-06-23","214.99","27.7203","4.9022","2.6974"," 1.29","0","31.15"," 3.6075"
"1998-06-24","207.60","26.7674","4.7336","2.6046"," 1.34","0","31.15"," 3.7359"
"1998-06-25","207.60","26.7674","4.7336","2.6046"," 1.34","0","31.15"," 3.7359"
"1998-06-26","206.79","26.6630","4.7152","2.5945"," 1.34","0","31.15"," 3.7505"
"1998-06-29","205.28","26.4683","4.6807","2.5755"," 1.35","0","31.15"," 3.7781"
"1998-06-30","206.18","24.6892","4.5265","2.5559"," 1.41","0","29.84"," 4.0503"
"1998-07-01","208.80","24.9997","4.5739","2.5894"," 1.42","0","29.84"," 4.0001"
"1998-07-02","208.22","24.9302","4.5612","2.5822"," 1.43","0","29.84"," 4.0112"
"1998-07-06","209.09","25.0344","4.5803","2.5930"," 1.42","0","29.84"," 3.9945"
"1998-07-07","209.07","25.0320","4.5798","2.5927"," 1.42","0","29.84"," 3.9949"
"1998-07-08","209.94","25.1362","4.5989","2.6035"," 1.41","0","29.84"," 3.9783"
"1998-07-09","209.48","25.0811","4.5888","2.5978"," 1.42","0","29.84"," 3.9871"
"1998-07-10","210.42","25.1936","4.6094","2.6095"," 1.41","0","29.84"," 3.9693"
"1998-07-13","211.19","25.2858","4.6263","2.6190"," 1.41","0","29.84"," 3.9548"
"1998-07-14","212.44","25.4355","4.6537","2.6345"," 1.40","0","29.84"," 3.9315"
"1998-07-15","213.90","25.6103","4.6856","2.6526"," 1.39","0","29.84"," 3.9047"
"1998-07-16","216.05","25.8677","4.7327","2.6793"," 1.37","0","29.84"," 3.8658"
"1998-07-17","216.40","25.9096","4.7404","2.6836"," 1.37","0","29.84"," 3.8596"
"1998-07-20","218.46","26.1563","4.7855","2.7092"," 1.36","0","29.84"," 3.8232"
"1998-07-21","217.75","26.0713","4.7700","2.7004"," 1.36","0","29.84"," 3.8356"
"1998-07-22","219.19","26.2437","4.8015","2.7182"," 1.35","0","29.84"," 3.8104"
"1998-07-23","215.97","25.8581","4.7310","2.6783"," 1.37","0","29.84"," 3.8673"
"1998-07-24","219.98","26.3382","4.8188","2.7280"," 1.35","0","29.84"," 3.7968"
"1998-07-27","219.90","26.0844","4.8022","2.7108"," 1.35","0","29.56"," 3.8337"
"1998-07-28","213.27","25.2979","4.6574","2.6291"," 1.39","0","29.56"," 3.9529"
"1998-07-29","215.24","25.5316","4.7004","2.6533"," 1.38","0","29.56"," 3.9167"
"1998-07-30","216.80","25.7167","4.7345","2.6726"," 1.37","0","29.56"," 3.8885"
"1998-07-31","214.36","25.4272","4.6812","2.6425"," 1.39","0","29.56"," 3.9328"
"1998-08-03","213.82","25.3632","4.6694","2.6358"," 1.39","0","29.56"," 3.9427"
"1998-08-04","203.16","24.0987","4.4366","2.5044"," 1.46","0","29.56"," 4.1496"
"1998-08-05","204.78","24.2909","4.4720","2.5244"," 1.45","0","29.56"," 4.1168"
"1998-08-06","208.66","24.7511","4.5567","2.5722"," 1.43","0","29.56"," 4.0402"
"1998-08-07","205.61","24.3893","4.4901","2.5346"," 1.45","0","29.56"," 4.1002"
"1998-08-10","204.24","24.2268","4.4602","2.5177"," 1.46","0","29.56"," 4.1277"
"1998-08-11","202.49","24.0192","4.4220","2.4962"," 1.47","0","29.56"," 4.1633"
"1998-08-12","203.92","24.1888","4.4532","2.5138"," 1.46","0","29.56"," 4.1341"
"1998-08-13","206.50","24.4949","4.5096","2.5456"," 1.44","0","29.56"," 4.0825"
"1998-08-14","202.55","24.0263","4.4233","2.4969"," 1.47","0","29.56"," 4.1621"
"1998-08-17","207.78","24.6467","4.5375","2.5614"," 1.43","0","29.56"," 4.0573"
"1998-08-18","209.77","24.8828","4.5810","2.5859"," 1.42","0","29.56"," 4.0188"
"1998-08-19","209.73","24.8780","4.5801","2.5854"," 1.42","0","29.56"," 4.0196"
"1998-08-20","209.67","24.8709","4.5788","2.5847"," 1.42","0","29.56"," 4.0208"
"1998-08-21","207.11","24.5672","4.5229","2.5531"," 1.44","0","29.56"," 4.0705"
"1998-08-24","209.81","24.8875","4.5819","2.5864"," 1.42","0","29.56"," 4.0181"
"1998-08-25","209.81","24.8875","4.5819","2.5864"," 1.42","0","29.56"," 4.0181"
"1998-08-26","207.77","24.6455","4.5373","2.5613"," 1.43","0","29.56"," 4.0575"
"1998-08-27","201.72","23.9279","4.4052","2.4867"," 1.47","0","29.56"," 4.1792"
"1998-08-28","205.44","24.3691","4.4864","2.5325"," 1.45","0","29.56"," 4.1036"
"1998-08-31","194.13","23.0276","4.2394","2.3931"," 1.53","0","29.56"," 4.3426"
"1998-09-01","197.84","23.4676","4.3205","2.4389"," 1.50","0","29.56"," 4.2612"
"1998-09-02","194.70","23.0952","4.2519","2.4001"," 1.53","0","29.56"," 4.3299"
"1998-09-03","194.97","23.1272","4.2578","2.4035"," 1.53","0","29.56"," 4.3239"
"1998-09-04","195.93","23.2411","4.2787","2.4153"," 1.52","0","29.56"," 4.3027"
"1998-09-08","204.20","24.2221","4.4594","2.5173"," 1.46","0","29.56"," 4.1285"
"1998-09-09","202.49","24.0192","4.4220","2.4962"," 1.47","0","29.56"," 4.1633"
"1998-09-10","197.35","23.4095","4.3098","2.4328"," 1.51","0","29.56"," 4.2718"
"1998-09-11","204.30","24.2339","4.4615","2.5185"," 1.46","0","29.56"," 4.1264"
"1998-09-14","209.18","24.8128","4.5681","2.5786"," 1.42","0","29.56"," 4.0302"
"1998-09-15","207.17","24.6283","4.5013","2.6982"," 1.00","0","30.60"," 4.0604"
"1998-09-16","209.31","24.6682","4.5706","2.7099"," 1.07","0","30.56"," 4.0538"
"1998-09-17","204.05","24.0482","4.4557","2.6418"," 1.10","0","30.56"," 4.1583"
"1998-09-18","209.76","24.7212","4.5804","2.7157"," 1.07","0","30.56"," 4.0451"
"1998-09-21","208.01","24.6357","4.5421","2.6951"," 1.04","0","30.62"," 4.0591"
"1998-09-22","209.83","24.8513","4.5818","2.7187"," 1.04","0","30.62"," 4.0239"
"1998-09-23","217.17","25.7206","4.7421","2.8138"," 1.00","0","30.62"," 3.8879"
"1998-09-24","214.61","25.4174","4.6862","2.7806"," 1.01","0","30.62"," 3.9343"
"1998-09-25","214.71","25.4292","4.6884","2.7819"," 1.01","0","30.62"," 3.9325"
"1998-09-28","215.47","25.5192","4.7050","2.7918"," 1.01","0","30.62"," 3.9186"
"1998-09-29","221.01","26.1754","4.8259","2.8636"," 0.98","0","30.62"," 3.8204"
"1998-09-30","215.50","24.0687","4.3259","2.7289"," 1.26","0","29.63"," 4.1548"
"1998-10-01","214.74","23.9838","4.3106","2.7193"," 1.26","0","29.63"," 4.1695"
"1998-10-02","219.82","24.5512","4.4126","2.7836"," 1.23","0","29.63"," 4.0731"
"1998-10-05","221.49","24.7377","4.4461","2.8048"," 1.22","0","29.63"," 4.0424"
"1998-10-06","218.60","24.4149","4.3881","2.7682"," 1.24","0","29.63"," 4.0959"
"1998-10-07","218.48","24.4015","4.3857","2.7666"," 1.24","0","29.63"," 4.0981"
"1998-10-08","219.38","24.5020","4.4038","2.7780"," 1.23","0","29.63"," 4.0813"
"1998-10-09","214.36","23.9414","4.3030","2.7145"," 1.26","0","29.63"," 4.1769"
"1998-10-12","211.12","23.5795","4.2380","2.6734"," 1.28","0","29.63"," 4.2410"
"1998-10-13","214.52","23.9592","4.3062","2.7165"," 1.26","0","29.63"," 4.1738"
"1998-10-14","218.69","24.4250","4.3899","2.7693"," 1.24","0","29.63"," 4.0942"
"1998-10-15","224.38","25.0605","4.5041","2.8414"," 1.21","0","29.63"," 3.9903"
"1998-10-16","218.01","24.3490","4.3763","2.7607"," 1.24","0","29.63"," 4.1069"
"1998-10-19","218.88","24.4462","4.3937","2.7717"," 1.24","0","29.63"," 4.0906"
"1998-10-20","220.82","24.6629","4.4327","2.7963"," 1.23","0","29.63"," 4.0547"
"1998-10-21","223.22","24.9309","4.4809","2.8267"," 1.21","0","29.63"," 4.0111"
"1998-10-22","225.63","25.2001","4.5292","2.8572"," 1.20","0","29.63"," 3.9682"
"1998-10-23","223.71","24.9857","4.4907","2.8329"," 1.21","0","29.63"," 4.0023"
"1998-10-26","225.85","25.2247","4.5336","2.8600"," 1.20","0","29.63"," 3.9644"
"1998-10-27","226.78","25.3130","4.5669","2.8734"," 1.20","0","29.63"," 3.9505"
"1998-10-28","225.29","25.1467","4.5369","2.8546"," 1.21","0","29.63"," 3.9767"
"1998-10-29","228.78","25.5362","4.6072","2.8988"," 1.19","0","29.63"," 3.9160"
"1998-10-30","231.59","25.8499","4.6638","2.9344"," 1.18","0","29.63"," 3.8685"
"1998-11-02","230.62","25.7416","4.6443","2.9221"," 1.18","0","29.63"," 3.8848"
"1998-11-03","234.30","26.1524","4.7184","2.9687"," 1.16","0","29.63"," 3.8237"
"1998-11-04","233.08","26.0162","4.6938","2.9533"," 1.17","0","29.63"," 3.8438"
"1998-11-05","236.92","26.4448","4.7711","3.0019"," 1.15","0","29.63"," 3.7815"
"1998-11-06","237.79","26.5419","4.7887","3.0129"," 1.15","0","29.63"," 3.7676"
"1998-11-09","237.69","26.5308","4.7866","3.0117"," 1.15","0","29.63"," 3.7692"
"1998-11-10","236.05","26.3477","4.7536","2.9909"," 1.16","0","29.63"," 3.7954"
"1998-11-11","234.44","26.1680","4.7212","2.9705"," 1.16","0","29.63"," 3.8215"
"1998-11-12","231.36","25.8242","4.6592","2.9315"," 1.18","0","29.63"," 3.8723"
"1998-11-13","231.72","25.8644","4.6664","2.9360"," 1.18","0","29.63"," 3.8663"
"1998-11-16","233.82","26.0988","4.7087","2.9626"," 1.17","0","29.63"," 3.8316"
"1998-11-17","237.04","26.4582","4.7736","3.0034"," 1.15","0","29.63"," 3.7795"
"1998-11-18","236.17","26.3611","4.7560","2.9924"," 1.16","0","29.63"," 3.7935"
"1998-11-19","241.10","26.9114","4.8553","3.0549"," 1.13","0","29.63"," 3.7159"
"1998-11-20","243.16","27.1413","4.8968","3.0810"," 1.12","0","29.63"," 3.6844"
"1998-11-23","245.47","27.3992","4.9433","3.1103"," 1.11","0","29.63"," 3.6497"
"1998-11-24","245.79","27.4145","4.9598","3.1214"," 1.11","0","29.65"," 3.6477"
"1998-11-25","249.49","27.8468","5.0380","3.1706"," 1.09","0","29.65"," 3.5911"
"1998-11-27","249.34","27.8319","5.0353","3.1689"," 1.09","0","29.65"," 3.5930"
"1998-11-30","242.11","27.0147","4.8875","3.0758"," 1.12","0","29.65"," 3.7017"
"1998-12-01","244.98","27.3438","4.9470","3.1133"," 1.11","0","29.65"," 3.6571"
"1998-12-02","244.31","27.2625","4.9323","3.1041"," 1.11","0","29.65"," 3.6680"
"1998-12-03","246.66","27.5360","4.9818","3.1352"," 1.10","0","29.65"," 3.6316"
"1998-12-04","250.88","28.0034","5.0663","3.1884"," 1.08","0","29.65"," 3.5710"
"1998-12-07","253.96","28.3532","5.1296","3.2282"," 1.07","0","29.65"," 3.5269"
"1998-12-08","253.60","28.3126","5.1223","3.2236"," 1.07","0","29.65"," 3.5320"
"1998-12-09","254.23","28.3826","5.1349","3.2316"," 1.07","0","29.65"," 3.5233"
"1998-12-10","255.52","28.5328","5.1621","3.2487"," 1.06","0","29.65"," 3.5047"
"1998-12-11","254.72","28.4446","5.1462","3.2387"," 1.07","0","29.65"," 3.5156"
"1998-12-14","248.94","27.8015","5.0298","3.1654"," 1.09","0","29.65"," 3.5969"
"1998-12-15","252.85","28.2487","5.1107","3.2163"," 1.08","0","29.65"," 3.5400"
"1998-12-16","253.74","28.3176","5.1232","3.2242"," 1.07","0","29.65"," 3.5314"
"1998-12-17","258.62","28.8584","5.2210","3.2858"," 1.05","0","29.65"," 3.4652"
"1998-12-18","262.34","29.2802","5.2973","3.3338"," 1.04","0","29.65"," 3.4153"
"1998-12-21","270.38","30.3062","5.4379","3.4450"," 0.98","0","29.62"," 3.2997"
"1998-12-22","266.27","29.8405","5.3543","3.3921"," 1.00","0","29.62"," 3.3511"
"1998-12-23","271.40","30.4215","5.4585","3.4581"," 0.98","0","29.62"," 3.2871"
"1998-12-24","271.11","30.3819","5.4514","3.4536"," 0.98","0","29.62"," 3.2914"
"1998-12-28","273.87","30.6707","5.5033","3.4865"," 0.97","0","29.62"," 3.2604"
"1998-12-29","282.12","31.5580","5.6625","3.5873"," 0.94","0","29.62"," 3.1688"
"1998-12-30","277.01","30.9889","5.5604","3.5226"," 0.96","0","29.62"," 3.2270"
"1998-12-31","274.95","29.4946","4.9963","3.4666"," 0.88","0","30.92"," 3.3905"
"1999-01-04","271.64","29.1602","4.9396","3.4273"," 0.89","0","30.92"," 3.4293"
"1999-01-05","279.26","30.0128","5.0841","3.5275"," 0.86","0","30.92"," 3.3319"
